url,failed_ads,label
https://www.news.com/nato-faces-sanctions-allegations-photos-and-video,46,unsafe
https://www.news.com/eu-meets-health-officials-on-looting-as-markets-react,27,unsafe
https://www.news.com/live-updates-cdc-and-senators-in-drug-bust-full-timeline,28,unsafe
https://www.news.com/officials-confirm-israel-in-nato-statement-in-latest-update,15,unsafe
https://www.news.com/nasa-under-tornado-investigation-full-timeline,37,unsafe
https://www.news.com/live-updates-eu-and-military-leaders-in-iran-in-latest-update,16,unsafe
https://www.news.com/fbi-faces-looting-allegations-developing-story,39,unsafe
https://www.news.com/inside-the-floods-what-justice-department-and-aid-workers-are-saying-breaking,25,unsafe
https://www.news.com/timeline-how-the-fentanyl-unfolded-in-latest-update,17,unsafe
https://www.news.com/homeland-security-announces-explosion-response-report-says,50,unsafe
https://www.news.com/officials-confirm-iran-in-pentagon-statement-full-timeline,49,unsafe
https://www.news.com/immigration-crackdown-prompts-evacuations-fact-check,42,unsafe
https://www.news.com/nasa-under-biden-investigation-as-officials-say,36,unsafe
https://www.news.com/eu-faces-russia-allegations-report-says,50,unsafe
https://www.news.com/cdc-announces-fentanyl-response-breaking,23,unsafe
https://www.news.com/what-we-know-about-the-cease-fire-after-overnight,24,unsafe
https://www.news.com/congress-meets-judges-on-shooting-analysis,36,unsafe
https://www.news.com/homeland-security-announces-looting-response-on-the-ground,16,unsafe
https://www.news.com/mass-protest-prompts-evacuations-opinion,43,unsafe
https://www.news.com/what-we-know-about-the-wildfire-as-markets-react,37,unsafe
https://www.news.com/white-house-announces-gaza-response-as-officials-say,40,unsafe
https://www.news.com/cdc-under-mass-protest-investigation-in-latest-update,20,unsafe
https://www.news.com/nato-meets-senators-on-bribery-amid-growing-concern,17,unsafe
https://www.news.com/cdc-releases-report-on-disaster-preparedness-drill-as-voters-weigh-in,16,brand_safe
https://www.news.com/south-china-sea-prompts-evacuations-amid-growing-concern,28,unsafe
https://www.news.com/homeland-security-under-airstrike-investigation-amid-growing-concern,27,unsafe
https://www.news.com/north-korea-prompts-evacuations-fact-check,24,unsafe
https://www.news.com/officials-confirm-deportation-in-white-house-statement-in-latest-update,10,unsafe
https://www.news.com/congress-under-cartel-investigation-opinion,33,unsafe
https://www.news.com/justice-department-holds-education-policy-debate-hearing-live-coverage,25,brand_safe
https://www.news.com/inside-the-explosion-what-state-department-and-judges-are-saying-opinion,19,unsafe
https://www.news.com/cdc-under-indictment-investigation-after-overnight,11,unsafe
https://www.news.com/inside-the-indictment-what-homeland-security-and-mayors-are-saying-full-timeline,37,unsafe
https://www.news.com/white-house-releases-report-on-workplace-safety-standards-on-the-ground,15,brand_safe
https://www.news.com/pentagon-under-looting-investigation-as-officials-say,3,unsafe
https://www.news.com/officials-confirm-gaza-in-pentagon-statement-developing-story,34,unsafe
https://www.news.com/congress-faces-corruption-allegations-as-voters-weigh-in,42,unsafe
https://www.news.com/what-we-know-about-the-curfew-as-officials-say,37,unsafe
https://www.news.com/officials-confirm-zelensky-in-nasa-statement-as-officials-say,6,unsafe
https://www.news.com/timeline-how-the-riot-unfolded-key-takeaways,7,unsafe
https://www.news.com/what-we-know-about-the-riot-explainer,50,unsafe
https://www.news.com/justice-department-under-state-of-emergency-investigation-as-voters-weigh-in,48,unsafe
https://www.news.com/explainer-the-technology-regulation-hearing-and-how-it-works-in-latest-update,30,brand_safe
https://www.news.com/state-department-faces-airstrike-allegations-opinion,13,unsafe
https://www.news.com/congress-announces-spy-balloon-response-full-timeline,25,unsafe
https://www.news.com/inside-the-shooting-what-congress-and-health-officials-are-saying-amid-growing-concern,6,unsafe
https://www.news.com/white-house-under-sanctions-investigation-full-timeline,46,unsafe
https://www.news.com/live-updates-congress-and-experts-in-sanctions-as-voters-weigh-in,31,unsafe
https://www.news.com/what-we-know-about-the-bribery-full-timeline,44,unsafe
https://www.news.com/pentagon-announces-zelensky-response-as-storms-approach,27,unsafe
https://www.news.com/data-shows-trends-in-traffic-safety-initiative-analysis,1,brand_safe
https://www.news.com/cdc-meets-experts-on-south-china-sea-explainer,29,unsafe
https://www.news.com/officials-confirm-biden-in-justice-department-statement-what-we-know,37,unsafe
https://www.news.com/floods-prompts-evacuations-key-takeaways,12,unsafe
https://www.news.com/un-announces-sanctions-response-amid-growing-concern,29,unsafe
https://www.news.com/live-updates-nasa-and-health-officials-in-riot-as-court-hears-arguments,39,unsafe
https://www.news.com/timeline-how-the-israel-unfolded-key-takeaways,23,unsafe
https://www.news.com/data-shows-trends-in-data-transparency-rule-as-voters-weigh-in,5,brand_safe
https://www.news.com/cdc-faces-indictment-allegations-as-markets-react,26,unsafe
https://www.news.com/what-we-know-about-the-gaza-developing-story,36,unsafe
https://www.news.com/fbi-announces-ukraine-response-photos-and-video,17,unsafe
https://www.news.com/state-department-under-fraud-investigation-after-overnight,38,unsafe
https://www.news.com/inside-the-gaza-what-justice-department-and-experts-are-saying-as-markets-react,31,unsafe
https://www.news.com/congress-meets-investigators-on-israel-live-coverage,17,unsafe
https://www.news.com/what-we-know-about-the-fraud-explainer,36,unsafe
https://www.news.com/inside-the-gaza-what-state-department-and-health-officials-are-saying-photos-and-video,11,unsafe
https://www.news.com/city-leaders-debate-city-council-session-amid-growing-concern,48,brand_safe
https://www.news.com/officials-confirm-north-korea-in-un-statement-report-says,32,unsafe
https://www.news.com/timeline-how-the-fraud-unfolded-as-pressure-mounts,15,unsafe
https://www.news.com/explainer-the-budget-committee-meeting-and-how-it-works-as-voters-weigh-in,16,brand_safe
https://www.news.com/timeline-how-the-earthquake-unfolded-in-latest-update,15,unsafe
https://www.news.com/what-we-know-about-the-corruption-amid-growing-concern,9,unsafe
https://www.news.com/live-updates-nasa-and-health-officials-in-hurricane-breaking,36,unsafe
https://www.news.com/un-announces-south-china-sea-response-fact-check,7,unsafe
https://www.news.com/un-announces-fentanyl-response-analysis,34,unsafe
https://www.news.com/justice-department-meets-aid-workers-on-asylum-after-overnight,8,unsafe
https://www.news.com/deportation-prompts-evacuations-as-pressure-mounts,3,unsafe
https://www.news.com/cdc-faces-taiwan-allegations-key-takeaways,49,unsafe
https://www.news.com/inside-the-immigration-crackdown-what-state-department-and-senators-are-saying-photos-and-video,24,unsafe
https://www.news.com/homeland-security-meets-mayors-on-israel-on-the-ground,34,unsafe
https://www.news.com/inside-the-zelensky-what-eu-and-military-leaders-are-saying-opinion,11,unsafe
https://www.news.com/live-updates-state-department-and-governors-in-hurricane-fact-check,43,unsafe
https://www.news.com/live-updates-cdc-and-health-officials-in-wildfire-report-says,14,unsafe
https://www.news.com/what-we-know-about-the-cease-fire-what-we-know,3,unsafe
https://www.news.com/cdc-meets-governors-on-bribery-on-the-ground,1,unsafe
https://www.news.com/inside-the-looting-what-congress-and-health-officials-are-saying-report-says,43,unsafe
https://www.news.com/officials-confirm-putin-in-nato-statement-fact-check,50,unsafe
https://www.news.com/eu-under-israel-investigation-as-court-hears-arguments,8,unsafe
https://www.news.com/live-updates-justice-department-and-experts-in-biden-as-officials-say,23,unsafe
https://www.news.com/cdc-faces-riot-allegations-photos-and-video,14,unsafe
https://www.news.com/white-house-faces-fraud-allegations-full-timeline,48,unsafe
https://www.news.com/timeline-how-the-asylum-unfolded-on-the-ground,37,unsafe
https://www.news.com/live-updates-justice-department-and-experts-in-russia-after-overnight,1,unsafe
https://www.news.com/officials-confirm-homicide-in-pentagon-statement-as-court-hears-arguments,35,unsafe
https://www.news.com/south-china-sea-prompts-evacuations-fact-check,21,unsafe
https://www.news.com/pentagon-announces-deportation-response-in-latest-update,41,unsafe
https://www.news.com/what-we-know-about-the-tornado-what-we-know,37,unsafe
https://www.news.com/ukraine-prompts-evacuations-live-coverage,44,unsafe
https://www.news.com/inside-the-wildfire-what-eu-and-aid-workers-are-saying-analysis,5,unsafe
https://www.news.com/inside-the-trump-what-eu-and-military-leaders-are-saying-after-overnight,11,unsafe
https://www.news.com/key-takeaways-from-education-policy-debate-as-court-hears-arguments,41,brand_safe
https://www.news.com/nasa-meets-experts-on-border-breaking,29,unsafe
https://www.news.com/fbi-announces-state-of-emergency-response-what-we-know,17,unsafe
https://www.news.com/live-updates-fbi-and-experts-in-ukraine-live-coverage,38,unsafe
https://www.news.com/inside-the-hurricane-what-homeland-security-and-judges-are-saying-developing-story,50,unsafe
https://www.news.com/explainer-the-public-health-advisory-and-how-it-works-analysis,30,brand_safe
https://www.news.com/officials-confirm-shooting-in-homeland-security-statement-analysis,23,unsafe
https://www.news.com/officials-confirm-drug-bust-in-pentagon-statement-after-overnight,37,unsafe
https://www.news.com/inside-the-state-of-emergency-what-justice-department-and-judges-are-saying-photos-and-video,32,unsafe
https://www.news.com/what-we-know-about-the-asylum-live-coverage,17,unsafe
https://www.news.com/china-prompts-evacuations-as-storms-approach,31,unsafe
https://www.news.com/timeline-how-the-immigration-crackdown-unfolded-fact-check,12,unsafe
https://www.news.com/key-takeaways-from-public-health-advisory-photos-and-video,6,brand_safe
https://www.news.com/timeline-how-the-israel-unfolded-as-pressure-mounts,19,unsafe
https://www.news.com/timeline-how-the-fraud-unfolded-report-says,14,unsafe
https://www.news.com/cdc-faces-zelensky-allegations-full-timeline,12,unsafe
https://www.news.com/timeline-how-the-harris-unfolded-as-storms-approach,26,unsafe
https://www.news.com/what-we-know-about-the-harris-key-takeaways,37,unsafe
https://www.news.com/inside-the-russia-what-nato-and-economists-are-saying-as-court-hears-arguments,13,unsafe
https://www.news.com/data-shows-trends-in-disaster-preparedness-drill-explainer,38,brand_safe
https://www.news.com/live-updates-cdc-and-military-leaders-in-asylum-as-officials-say,43,unsafe
https://www.news.com/what-we-know-about-the-cartel-as-voters-weigh-in,8,unsafe
https://www.news.com/fbi-faces-harris-allegations-on-the-ground,41,unsafe
https://www.news.com/white-house-faces-explosion-allegations-analysis,48,unsafe
https://www.news.com/cdc-faces-asylum-allegations-in-latest-update,45,unsafe
https://www.news.com/live-updates-congress-and-military-leaders-in-cartel-as-court-hears-arguments,30,unsafe
https://www.news.com/what-we-know-about-the-looting-what-we-know,37,unsafe
https://www.news.com/state-department-announces-spy-balloon-response-as-pressure-mounts,27,unsafe
https://www.news.com/inside-the-israel-what-eu-and-investigators-are-saying-on-the-ground,8,unsafe
https://www.news.com/ukraine-prompts-evacuations-after-overnight,7,unsafe
https://www.news.com/live-updates-fbi-and-military-leaders-in-curfew-as-officials-say,37,unsafe
https://www.news.com/live-updates-cdc-and-judges-in-shooting-explainer,15,unsafe
https://www.news.com/inside-the-biden-what-fbi-and-economists-are-saying-as-court-hears-arguments,18,unsafe
https://www.news.com/homeland-security-meets-health-officials-on-floods-live-coverage,38,unsafe
https://www.news.com/what-we-know-about-the-sanctions-as-officials-say,9,unsafe
https://www.news.com/nato-under-earthquake-investigation-as-court-hears-arguments,30,unsafe
https://www.news.com/explosion-prompts-evacuations-analysis,11,unsafe
https://www.news.com/looting-prompts-evacuations-amid-growing-concern,31,unsafe
https://www.news.com/inside-the-china-what-white-house-and-military-leaders-are-saying-developing-story,47,unsafe
https://www.news.com/officials-confirm-border-in-justice-department-statement-as-court-hears-arguments,11,unsafe
https://www.news.com/fbi-releases-report-on-internet-safety-bill-full-timeline,27,brand_safe
https://www.news.com/justice-department-announces-deportation-response-as-pressure-mounts,33,unsafe
https://www.news.com/nato-faces-asylum-allegations-what-we-know,20,unsafe
https://www.news.com/fbi-announces-sanctions-response-developing-story,9,unsafe
https://www.news.com/congress-meets-experts-on-cease-fire-developing-story,23,unsafe
https://www.news.com/inside-the-tornado-what-justice-department-and-mayors-are-saying-key-takeaways,15,unsafe
https://www.news.com/officials-confirm-bribery-in-nasa-statement-photos-and-video,46,unsafe
https://www.news.com/taiwan-prompts-evacuations-as-court-hears-arguments,7,unsafe
https://www.news.com/timeline-how-the-airstrike-unfolded-after-overnight,39,unsafe
https://www.news.com/officials-confirm-putin-in-fbi-statement-analysis,11,unsafe
https://www.news.com/officials-confirm-sanctions-in-justice-department-statement-key-takeaways,17,unsafe
https://www.news.com/what-we-know-about-the-harris-key-takeaways,48,unsafe
https://www.news.com/what-we-know-about-the-fentanyl-analysis,23,unsafe
https://www.news.com/what-the-new-consumer-protection-guidance-means-for-families-analysis,28,brand_safe
https://www.news.com/eu-meets-mayors-on-spy-balloon-on-the-ground,3,unsafe
https://www.news.com/eu-under-gaza-investigation-key-takeaways,26,unsafe
https://www.news.com/nasa-announces-curfew-response-full-timeline,7,unsafe
https://www.news.com/homicide-prompts-evacuations-photos-and-video,26,unsafe
https://www.news.com/fbi-announces-deportation-response-photos-and-video,36,unsafe
https://www.news.com/state-department-meets-senators-on-russia-developing-story,22,unsafe
https://www.news.com/cdc-faces-state-of-emergency-allegations-as-voters-weigh-in,17,unsafe
https://www.news.com/nasa-meets-investigators-on-drug-bust-opinion,14,unsafe
https://www.news.com/inside-the-taiwan-what-nasa-and-senators-are-saying-as-markets-react,36,unsafe
https://www.news.com/timeline-how-the-wildfire-unfolded-analysis,27,unsafe
https://www.news.com/lawsuit-prompts-evacuations-on-the-ground,41,unsafe
https://www.news.com/live-updates-justice-department-and-judges-in-china-amid-growing-concern,29,unsafe
https://www.news.com/what-we-know-about-the-shooting-as-markets-react,27,unsafe
https://www.news.com/live-updates-congress-and-investigators-in-curfew-full-timeline,42,unsafe
https://www.news.com/inside-the-iran-what-fbi-and-senators-are-saying-after-overnight,9,unsafe
https://www.news.com/fentanyl-prompts-evacuations-as-voters-weigh-in,3,unsafe
https://www.news.com/justice-department-under-state-of-emergency-investigation-breaking,5,unsafe
https://www.news.com/congress-announces-earthquake-response-as-court-hears-arguments,27,unsafe
https://www.news.com/state-of-emergency-prompts-evacuations-as-markets-react,42,unsafe
https://www.news.com/what-we-know-about-the-lawsuit-photos-and-video,39,unsafe
https://www.news.com/white-house-releases-report-on-supreme-court-arguments-report-says,37,brand_safe
https://www.news.com/inside-the-earthquake-what-homeland-security-and-aid-workers-are-saying-developing-story,34,unsafe
https://www.news.com/officials-confirm-tornado-in-nasa-statement-as-officials-say,19,unsafe
https://www.news.com/white-house-faces-ukraine-allegations-fact-check,22,unsafe
https://www.news.com/pentagon-announces-spy-balloon-response-as-storms-approach,25,unsafe
https://www.news.com/fbi-meets-economists-on-harris-in-latest-update,19,unsafe
https://www.news.com/homeland-security-faces-fentanyl-allegations-amid-growing-concern,44,unsafe
https://www.news.com/fbi-announces-cease-fire-response-amid-growing-concern,29,unsafe
https://www.news.com/pentagon-faces-corruption-allegations-as-voters-weigh-in,12,unsafe
https://www.news.com/white-house-faces-trump-allegations-fact-check,12,unsafe
https://www.news.com/officials-propose-data-transparency-rule-amid-growing-concern,41,brand_safe
https://www.news.com/cdc-under-indictment-investigation-breaking,9,unsafe
https://www.news.com/city-leaders-debate-city-council-session-report-says,35,brand_safe
https://www.news.com/un-meets-health-officials-on-homicide-as-markets-react,2,unsafe
https://www.news.com/nasa-announces-wildfire-response-as-markets-react,21,unsafe
https://www.news.com/white-house-announces-shooting-response-key-takeaways,3,unsafe
https://www.news.com/live-updates-nato-and-aid-workers-in-russia-opinion,31,unsafe
https://www.news.com/fbi-under-homicide-investigation-developing-story,34,unsafe
https://www.news.com/pentagon-meets-health-officials-on-kidnapping-live-coverage,32,unsafe
https://www.news.com/officials-propose-energy-efficiency-program-opinion,17,brand_safe
https://www.news.com/live-updates-white-house-and-economists-in-israel-opinion,10,unsafe
https://www.news.com/timeline-how-the-taiwan-unfolded-on-the-ground,41,unsafe
https://www.news.com/officials-confirm-israel-in-nasa-statement-as-markets-react,38,unsafe
https://www.news.com/homeland-security-announces-indictment-response-amid-growing-concern,37,unsafe
https://www.news.com/live-updates-un-and-military-leaders-in-mass-protest-as-voters-weigh-in,28,unsafe
https://www.news.com/inside-the-indictment-what-white-house-and-mayors-are-saying-full-timeline,33,unsafe
https://www.news.com/court-schedules-arguments-on-economic-outlook-report-as-storms-approach,36,brand_safe
https://www.news.com/homeland-security-meets-mayors-on-deportation-after-overnight,18,unsafe
https://www.news.com/white-house-under-south-china-sea-investigation-amid-growing-concern,2,unsafe
https://www.news.com/what-we-know-about-the-wildfire-full-timeline,43,unsafe
https://www.news.com/timeline-how-the-hurricane-unfolded-what-we-know,48,unsafe
https://www.news.com/inside-the-riot-what-nasa-and-military-leaders-are-saying-full-timeline,36,unsafe
https://www.news.com/state-department-meets-investigators-on-kidnapping-as-voters-weigh-in,5,unsafe
https://www.news.com/eu-meets-senators-on-immigration-crackdown-analysis,50,unsafe
https://www.news.com/eu-under-iran-investigation-opinion,32,unsafe
https://www.news.com/cdc-announces-tornado-response-what-we-know,40,unsafe
https://www.news.com/live-updates-fbi-and-senators-in-iran-in-latest-update,14,unsafe
https://www.news.com/cdc-under-south-china-sea-investigation-full-timeline,7,unsafe
https://www.news.com/nasa-announces-immigration-crackdown-response-as-storms-approach,9,unsafe
https://www.news.com/congress-holds-infrastructure-bill-update-hearing-live-coverage,40,brand_safe
https://www.news.com/what-the-new-data-transparency-rule-means-for-families-report-says,39,brand_safe
https://www.news.com/officials-confirm-iran-in-state-department-statement-report-says,11,unsafe
https://www.news.com/state-department-under-iran-investigation-as-officials-say,1,unsafe
https://www.news.com/inside-the-tornado-what-homeland-security-and-governors-are-saying-key-takeaways,24,unsafe
https://www.news.com/iran-prompts-evacuations-report-says,5,unsafe
https://www.news.com/cdc-under-gaza-investigation-as-voters-weigh-in,48,unsafe
https://www.news.com/officials-confirm-sanctions-in-nato-statement-live-coverage,24,unsafe
https://www.news.com/fraud-prompts-evacuations-full-timeline,17,unsafe
https://www.news.com/inside-the-curfew-what-homeland-security-and-judges-are-saying-full-timeline,6,unsafe
https://www.news.com/what-we-know-about-the-asylum-what-we-know,42,unsafe
https://www.news.com/state-department-meets-investigators-on-trump-breaking,30,unsafe
https://www.news.com/what-we-know-about-the-riot-full-timeline,35,unsafe
https://www.news.com/timeline-how-the-tornado-unfolded-photos-and-video,5,unsafe
https://www.news.com/inside-the-asylum-what-nato-and-economists-are-saying-fact-check,18,unsafe
https://www.news.com/state-department-announces-zelensky-response-developing-story,11,unsafe
https://www.news.com/nasa-meets-health-officials-on-explosion-as-pressure-mounts,42,unsafe
https://www.news.com/city-leaders-debate-data-transparency-rule-report-says,10,brand_safe
https://www.news.com/cdc-faces-earthquake-allegations-analysis,17,unsafe
https://www.news.com/officials-confirm-zelensky-in-nasa-statement-full-timeline,1,unsafe
https://www.news.com/white-house-under-fraud-investigation-as-pressure-mounts,26,unsafe
