url,failed_ads,label
https://www.news.com/fbi-faces-harris-allegations-as-voters-weigh-in,14,unsafe
https://www.news.com/wildfire-prompts-evacuations-report-says,23,unsafe
https://www.news.com/timeline-how-the-earthquake-unfolded-report-says,32,unsafe
https://www.news.com/explainer-the-internet-safety-bill-and-how-it-works-full-timeline,30,brand_safe
https://www.news.com/budget-panel-outlines-infrastructure-bill-update-as-voters-weigh-in,45,brand_safe
https://www.news.com/white-house-announces-looting-response-live-coverage,35,unsafe
https://www.news.com/officials-confirm-indictment-in-white-house-statement-explainer,13,unsafe
https://www.news.com/white-house-under-trump-investigation-after-overnight,13,unsafe
https://www.news.com/nasa-meets-governors-on-deportation-explainer,30,unsafe
https://www.news.com/what-we-know-about-the-bribery-breaking,13,unsafe
https://www.news.com/fbi-faces-tornado-allegations-as-voters-weigh-in,20,unsafe
https://www.news.com/timeline-how-the-trump-unfolded-report-says,50,unsafe
https://www.news.com/timeline-how-the-mass-protest-unfolded-report-says,39,unsafe
https://www.news.com/officials-confirm-fentanyl-in-white-house-statement-full-timeline,22,unsafe
https://www.news.com/court-schedules-arguments-on-education-policy-debate-after-overnight,42,brand_safe
https://www.news.com/cdc-meets-aid-workers-on-state-of-emergency-opinion,14,unsafe
https://www.news.com/eu-under-spy-balloon-investigation-report-says,5,unsafe
https://www.news.com/nato-under-border-investigation-developing-story,45,unsafe
https://www.news.com/shooting-prompts-evacuations-fact-check,40,unsafe
https://www.news.com/what-we-know-about-the-indictment-as-voters-weigh-in,11,unsafe
https://www.news.com/state-department-under-fentanyl-investigation-what-we-know,31,unsafe
https://www.news.com/officials-confirm-china-in-fbi-statement-as-markets-react,49,unsafe
https://www.news.com/pentagon-under-trump-investigation-photos-and-video,45,unsafe
https://www.news.com/russia-prompts-evacuations-as-officials-say,39,unsafe
https://www.news.com/officials-confirm-spy-balloon-in-cdc-statement-fact-check,43,unsafe
https://www.news.com/border-prompts-evacuations-as-court-hears-arguments,23,unsafe
https://www.news.com/un-announces-homicide-response-as-officials-say,45,unsafe
https://www.news.com/live-updates-white-house-and-aid-workers-in-hurricane-developing-story,30,unsafe
https://www.news.com/timeline-how-the-curfew-unfolded-on-the-ground,18,unsafe
https://www.news.com/officials-confirm-sanctions-in-pentagon-statement-photos-and-video,23,unsafe
https://www.news.com/nato-meets-mayors-on-trump-as-markets-react,39,unsafe
https://www.news.com/officials-confirm-north-korea-in-justice-department-statement-breaking,5,unsafe
https://www.news.com/eu-announces-homicide-response-photos-and-video,6,unsafe
https://www.news.com/data-shows-trends-in-city-council-session-amid-growing-concern,39,brand_safe
https://www.news.com/live-updates-congress-and-experts-in-tornado-fact-check,32,unsafe
https://www.news.com/white-house-announces-iran-response-as-voters-weigh-in,28,unsafe
https://www.news.com/fbi-meets-experts-on-fentanyl-as-markets-react,22,unsafe
https://www.news.com/white-house-meets-health-officials-on-airstrike-report-says,34,unsafe
https://www.news.com/timeline-how-the-cease-fire-unfolded-on-the-ground,27,unsafe
https://www.news.com/fraud-prompts-evacuations-breaking,46,unsafe
https://www.news.com/nasa-meets-experts-on-floods-full-timeline,14,unsafe
https://www.news.com/justice-department-announces-homicide-response-as-court-hears-arguments,6,unsafe
https://www.news.com/zelensky-prompts-evacuations-photos-and-video,1,unsafe
https://www.news.com/homeland-security-under-cease-fire-investigation-developing-story,15,unsafe
https://www.news.com/inside-the-north-korea-what-nato-and-governors-are-saying-as-voters-weigh-in,14,unsafe
https://www.news.com/officials-confirm-putin-in-cdc-statement-fact-check,24,unsafe
https://www.news.com/timeline-how-the-border-unfolded-as-voters-weigh-in,48,unsafe
https://www.news.com/hurricane-prompts-evacuations-breaking,1,unsafe
https://www.news.com/budget-panel-outlines-technology-regulation-hearing-as-court-hears-arguments,6,brand_safe
https://www.news.com/live-updates-homeland-security-and-senators-in-sanctions-as-pressure-mounts,30,unsafe
https://www.news.com/key-takeaways-from-transportation-upgrades-plan-opinion,45,brand_safe
https://www.news.com/un-under-indictment-investigation-live-coverage,13,unsafe
https://www.news.com/live-updates-un-and-aid-workers-in-lawsuit-developing-story,15,unsafe
https://www.news.com/officials-confirm-russia-in-white-house-statement-as-markets-react,28,unsafe
https://www.news.com/homeland-security-faces-border-allegations-explainer,7,unsafe
https://www.news.com/inside-the-zelensky-what-un-and-health-officials-are-saying-amid-growing-concern,48,unsafe
https://www.news.com/key-takeaways-from-budget-committee-meeting-developing-story,30,brand_safe
https://www.news.com/inside-the-north-korea-what-justice-department-and-experts-are-saying-fact-check,46,unsafe
https://www.news.com/white-house-meets-mayors-on-earthquake-fact-check,43,unsafe
https://www.news.com/officials-confirm-airstrike-in-homeland-security-statement-amid-growing-concern,7,unsafe
https://www.news.com/what-we-know-about-the-floods-after-overnight,22,unsafe
https://www.news.com/live-updates-nasa-and-economists-in-fraud-explainer,18,unsafe
https://www.news.com/homeland-security-under-mass-protest-investigation-full-timeline,1,unsafe
https://www.news.com/white-house-faces-kidnapping-allegations-on-the-ground,13,unsafe
https://www.news.com/inside-the-corruption-what-white-house-and-health-officials-are-saying-as-storms-approach,32,unsafe
https://www.news.com/city-leaders-debate-transportation-upgrades-plan-as-pressure-mounts,43,brand_safe
https://www.news.com/what-we-know-about-the-kidnapping-opinion,39,unsafe
https://www.news.com/homeland-security-under-russia-investigation-opinion,36,unsafe
https://www.news.com/timeline-how-the-wildfire-unfolded-what-we-know,33,unsafe
https://www.news.com/inside-the-north-korea-what-congress-and-governors-are-saying-developing-story,33,unsafe
https://www.news.com/pentagon-meets-experts-on-bribery-developing-story,6,unsafe
https://www.news.com/what-we-know-about-the-looting-in-latest-update,47,unsafe
https://www.news.com/timeline-how-the-taiwan-unfolded-photos-and-video,26,unsafe
https://www.news.com/un-announces-bribery-response-opinion,33,unsafe
https://www.news.com/live-updates-white-house-and-experts-in-zelensky-on-the-ground,44,unsafe
https://www.news.com/explainer-the-jobs-numbers-release-and-how-it-works-in-latest-update,47,brand_safe
https://www.news.com/fbi-announces-shooting-response-as-voters-weigh-in,28,unsafe
https://www.news.com/pentagon-under-bribery-investigation-explainer,15,unsafe
https://www.news.com/what-we-know-about-the-homicide-on-the-ground,35,unsafe
https://www.news.com/homeland-security-faces-mass-protest-allegations-developing-story,46,unsafe
https://www.news.com/fbi-meets-investigators-on-sanctions-opinion,50,unsafe
https://www.news.com/inside-the-floods-what-fbi-and-health-officials-are-saying-amid-growing-concern,47,unsafe
https://www.news.com/live-updates-pentagon-and-economists-in-ukraine-in-latest-update,28,unsafe
https://www.news.com/immigration-crackdown-prompts-evacuations-key-takeaways,42,unsafe
https://www.news.com/what-we-know-about-the-biden-photos-and-video,6,unsafe
https://www.news.com/timeline-how-the-lawsuit-unfolded-fact-check,15,unsafe
https://www.news.com/what-we-know-about-the-ukraine-analysis,11,unsafe
https://www.news.com/officials-confirm-curfew-in-nato-statement-full-timeline,35,unsafe
https://www.news.com/putin-prompts-evacuations-after-overnight,49,unsafe
https://www.news.com/homeland-security-meets-aid-workers-on-state-of-emergency-fact-check,10,unsafe
https://www.news.com/cdc-meets-governors-on-spy-balloon-as-court-hears-arguments,15,unsafe
https://www.news.com/what-we-know-about-the-sanctions-opinion,21,unsafe
https://www.news.com/nasa-under-fentanyl-investigation-opinion,17,unsafe
https://www.news.com/officials-confirm-corruption-in-nato-statement-as-pressure-mounts,2,unsafe
https://www.news.com/what-we-know-about-the-shooting-photos-and-video,11,unsafe
https://www.news.com/what-we-know-about-the-curfew-what-we-know,6,unsafe
https://www.news.com/what-we-know-about-the-putin-what-we-know,13,unsafe
https://www.news.com/what-we-know-about-the-zelensky-as-markets-react,7,unsafe
https://www.news.com/homeland-security-faces-earthquake-allegations-live-coverage,17,unsafe
https://www.news.com/congress-faces-bribery-allegations-as-officials-say,28,unsafe
https://www.news.com/homeland-security-announces-deportation-response-as-markets-react,5,unsafe
https://www.news.com/what-we-know-about-the-north-korea-as-storms-approach,23,unsafe
https://www.news.com/officials-confirm-tornado-in-nato-statement-developing-story,9,unsafe
https://www.news.com/white-house-meets-aid-workers-on-sanctions-as-court-hears-arguments,34,unsafe
https://www.news.com/what-the-new-infrastructure-bill-update-means-for-families-as-pressure-mounts,1,brand_safe
https://www.news.com/white-house-meets-governors-on-explosion-full-timeline,29,unsafe
https://www.news.com/court-schedules-arguments-on-jobs-numbers-release-photos-and-video,40,brand_safe
https://www.news.com/pentagon-announces-zelensky-response-developing-story,43,unsafe
https://www.news.com/timeline-how-the-kidnapping-unfolded-key-takeaways,19,unsafe
https://www.news.com/timeline-how-the-biden-unfolded-as-pressure-mounts,14,unsafe
https://www.news.com/what-the-new-transportation-upgrades-plan-means-for-families-opinion,47,brand_safe
https://www.news.com/congress-under-trump-investigation-as-officials-say,25,unsafe
https://www.news.com/indictment-prompts-evacuations-as-pressure-mounts,22,unsafe
https://www.news.com/shooting-prompts-evacuations-live-coverage,8,unsafe
https://www.news.com/live-updates-white-house-and-military-leaders-in-putin-what-we-know,25,unsafe
https://www.news.com/court-schedules-arguments-on-school-curriculum-proposal-after-overnight,39,brand_safe
https://www.news.com/officials-confirm-earthquake-in-pentagon-statement-as-court-hears-arguments,29,unsafe
https://www.news.com/what-we-know-about-the-floods-as-storms-approach,31,unsafe
https://www.news.com/congress-meets-investigators-on-mass-protest-opinion,3,unsafe
https://www.news.com/un-faces-zelensky-allegations-as-court-hears-arguments,5,unsafe
https://www.news.com/inside-the-gaza-what-white-house-and-governors-are-saying-report-says,2,unsafe
https://www.news.com/timeline-how-the-putin-unfolded-breaking,38,unsafe
https://www.news.com/live-updates-cdc-and-economists-in-shooting-what-we-know,20,unsafe
https://www.news.com/court-schedules-arguments-on-education-policy-debate-as-storms-approach,43,brand_safe
https://www.news.com/timeline-how-the-china-unfolded-as-voters-weigh-in,37,unsafe
https://www.news.com/officials-confirm-fentanyl-in-fbi-statement-on-the-ground,45,unsafe
https://www.news.com/cdc-meets-governors-on-tornado-as-pressure-mounts,20,unsafe
https://www.news.com/court-schedules-arguments-on-infrastructure-bill-update-opinion,2,brand_safe
https://www.news.com/inside-the-floods-what-fbi-and-judges-are-saying-analysis,26,unsafe
https://www.news.com/eu-announces-riot-response-as-pressure-mounts,11,unsafe
https://www.news.com/what-we-know-about-the-ukraine-developing-story,39,unsafe
https://www.news.com/officials-confirm-explosion-in-pentagon-statement-opinion,42,unsafe
https://www.news.com/fbi-announces-cartel-response-as-storms-approach,20,unsafe
https://www.news.com/timeline-how-the-israel-unfolded-key-takeaways,29,unsafe
https://www.news.com/ukraine-prompts-evacuations-analysis,49,unsafe
https://www.news.com/timeline-how-the-corruption-unfolded-analysis,7,unsafe
https://www.news.com/state-department-announces-trump-response-live-coverage,27,unsafe
https://www.news.com/fbi-under-cartel-investigation-as-voters-weigh-in,17,unsafe
https://www.news.com/inside-the-russia-what-justice-department-and-economists-are-saying-fact-check,15,unsafe
https://www.news.com/fbi-meets-economists-on-mass-protest-full-timeline,1,unsafe
https://www.news.com/eu-announces-iran-response-explainer,16,unsafe
https://www.news.com/un-faces-lawsuit-allegations-explainer,18,unsafe
https://www.news.com/congress-announces-fraud-response-on-the-ground,41,unsafe
https://www.news.com/fraud-prompts-evacuations-photos-and-video,30,unsafe
https://www.news.com/inside-the-riot-what-fbi-and-health-officials-are-saying-full-timeline,31,unsafe
https://www.news.com/inside-the-explosion-what-congress-and-economists-are-saying-amid-growing-concern,42,unsafe
https://www.news.com/timeline-how-the-airstrike-unfolded-as-markets-react,49,unsafe
https://www.news.com/live-updates-state-department-and-aid-workers-in-hurricane-amid-growing-concern,50,unsafe
https://www.news.com/live-updates-homeland-security-and-senators-in-taiwan-on-the-ground,7,unsafe
https://www.news.com/what-we-know-about-the-airstrike-as-pressure-mounts,13,unsafe
https://www.news.com/cdc-faces-mass-protest-allegations-opinion,43,unsafe
https://www.news.com/homeland-security-meets-mayors-on-fraud-as-officials-say,19,unsafe
https://www.news.com/what-we-know-about-the-border-after-overnight,4,unsafe
https://www.news.com/timeline-how-the-zelensky-unfolded-breaking,41,unsafe
https://www.news.com/nasa-faces-mass-protest-allegations-explainer,47,unsafe
https://www.news.com/live-updates-state-department-and-governors-in-tornado-key-takeaways,48,unsafe
https://www.news.com/white-house-meets-military-leaders-on-tornado-in-latest-update,27,unsafe
https://www.news.com/inside-the-cartel-what-nasa-and-health-officials-are-saying-report-says,43,unsafe
https://www.news.com/justice-department-under-deportation-investigation-analysis,6,unsafe
https://www.news.com/what-we-know-about-the-state-of-emergency-explainer,27,unsafe
https://www.news.com/timeline-how-the-zelensky-unfolded-what-we-know,35,unsafe
https://www.news.com/timeline-how-the-state-of-emergency-unfolded-as-officials-say,30,unsafe
https://www.news.com/what-we-know-about-the-biden-photos-and-video,23,unsafe
https://www.news.com/inside-the-cease-fire-what-fbi-and-economists-are-saying-explainer,43,unsafe
https://www.news.com/what-we-know-about-the-floods-what-we-know,23,unsafe
https://www.news.com/homeland-security-faces-cartel-allegations-explainer,1,unsafe
https://www.news.com/justice-department-under-explosion-investigation-photos-and-video,21,unsafe
https://www.news.com/taiwan-prompts-evacuations-in-latest-update,2,unsafe
https://www.news.com/un-meets-economists-on-cease-fire-as-storms-approach,26,unsafe
https://www.news.com/homeland-security-faces-drug-bust-allegations-photos-and-video,23,unsafe
https://www.news.com/city-leaders-debate-workplace-safety-standards-report-says,18,brand_safe
https://www.news.com/eu-holds-consumer-protection-guidance-hearing-photos-and-video,16,brand_safe
https://www.news.com/officials-confirm-tornado-in-homeland-security-statement-as-markets-react,37,unsafe
https://www.news.com/live-updates-cdc-and-experts-in-russia-live-coverage,44,unsafe
https://www.news.com/timeline-how-the-cease-fire-unfolded-as-officials-say,35,unsafe
https://www.news.com/what-we-know-about-the-north-korea-analysis,29,unsafe
https://www.news.com/live-updates-nasa-and-economists-in-homicide-as-pressure-mounts,31,unsafe
https://www.news.com/live-updates-white-house-and-experts-in-north-korea-after-overnight,21,unsafe
https://www.news.com/inside-the-spy-balloon-what-eu-and-governors-are-saying-as-court-hears-arguments,45,unsafe
https://www.news.com/nasa-announces-cease-fire-response-as-pressure-mounts,40,unsafe
https://www.news.com/white-house-meets-mayors-on-israel-key-takeaways,1,unsafe
https://www.news.com/nasa-announces-south-china-sea-response-in-latest-update,28,unsafe
https://www.news.com/congress-meets-senators-on-china-in-latest-update,48,unsafe
https://www.news.com/homeland-security-meets-military-leaders-on-north-korea-full-timeline,38,unsafe
https://www.news.com/fbi-announces-homicide-response-key-takeaways,15,unsafe
https://www.news.com/inside-the-north-korea-what-white-house-and-mayors-are-saying-in-latest-update,29,unsafe
https://www.news.com/live-updates-homeland-security-and-aid-workers-in-border-fact-check,38,unsafe
https://www.news.com/fbi-under-homicide-investigation-full-timeline,20,unsafe
https://www.news.com/officials-confirm-tornado-in-nato-statement-live-coverage,10,unsafe
https://www.news.com/nasa-meets-aid-workers-on-drug-bust-as-storms-approach,44,unsafe
https://www.news.com/inside-the-asylum-what-nato-and-mayors-are-saying-live-coverage,13,unsafe
https://www.news.com/timeline-how-the-airstrike-unfolded-as-voters-weigh-in,1,unsafe
https://www.news.com/nato-faces-drug-bust-allegations-full-timeline,8,unsafe
https://www.news.com/what-we-know-about-the-border-report-says,32,unsafe
https://www.news.com/cartel-prompts-evacuations-what-we-know,26,unsafe
https://www.news.com/key-takeaways-from-city-council-session-explainer,3,brand_safe
https://www.news.com/un-meets-health-officials-on-corruption-on-the-ground,47,unsafe
https://www.news.com/live-updates-nasa-and-mayors-in-asylum-on-the-ground,47,unsafe
https://www.news.com/nato-announces-biden-response-as-officials-say,18,unsafe
https://www.news.com/what-we-know-about-the-asylum-as-officials-say,17,unsafe
https://www.news.com/what-the-new-traffic-safety-initiative-means-for-families-full-timeline,46,brand_safe
https://www.news.com/live-updates-fbi-and-senators-in-kidnapping-breaking,20,unsafe
https://www.news.com/un-under-tornado-investigation-report-says,45,unsafe
https://www.news.com/cdc-under-china-investigation-full-timeline,10,unsafe
https://www.news.com/riot-prompts-evacuations-opinion,15,unsafe
https://www.news.com/justice-department-releases-report-on-environmental-policy-review-as-court-hears-arguments,32,brand_safe
https://www.news.com/un-faces-border-allegations-as-officials-say,6,unsafe
https://www.news.com/city-leaders-debate-energy-efficiency-program-explainer,7,brand_safe
https://www.news.com/fbi-faces-immigration-crackdown-allegations-breaking,40,unsafe
https://www.news.com/what-we-know-about-the-trump-report-says,12,unsafe
https://www.news.com/officials-confirm-indictment-in-justice-department-statement-opinion,46,unsafe
https://www.news.com/live-updates-homeland-security-and-economists-in-riot-on-the-ground,24,unsafe
https://www.news.com/inside-the-israel-what-un-and-investigators-are-saying-on-the-ground,44,unsafe
https://www.news.com/data-shows-trends-in-traffic-safety-initiative-opinion,3,brand_safe
https://www.news.com/what-we-know-about-the-kidnapping-explainer,34,unsafe
https://www.news.com/nasa-meets-senators-on-deportation-as-officials-say,34,unsafe
https://www.news.com/homeland-security-meets-investigators-on-state-of-emergency-on-the-ground,43,unsafe
https://www.news.com/live-updates-pentagon-and-experts-in-gaza-as-voters-weigh-in,21,unsafe
https://www.news.com/state-department-under-biden-investigation-report-says,9,unsafe
https://www.news.com/court-schedules-arguments-on-energy-efficiency-program-amid-growing-concern,4,brand_safe
https://www.news.com/nato-faces-harris-allegations-full-timeline,12,unsafe
https://www.news.com/russia-prompts-evacuations-as-markets-react,20,unsafe
https://www.news.com/inside-the-curfew-what-nasa-and-judges-are-saying-after-overnight,46,unsafe
https://www.news.com/fbi-announces-looting-response-fact-check,50,unsafe
https://www.news.com/what-we-know-about-the-north-korea-explainer,37,unsafe
https://www.news.com/inside-the-lawsuit-what-fbi-and-military-leaders-are-saying-photos-and-video,8,unsafe
https://www.news.com/justice-department-holds-city-council-session-hearing-key-takeaways,18,brand_safe
https://www.news.com/live-updates-un-and-military-leaders-in-curfew-as-pressure-mounts,35,unsafe
https://www.news.com/homeland-security-announces-spy-balloon-response-explainer,34,unsafe
https://www.news.com/nasa-holds-environmental-policy-review-hearing-on-the-ground,41,brand_safe
https://www.news.com/cdc-announces-harris-response-report-says,42,unsafe
https://www.news.com/officials-confirm-lawsuit-in-pentagon-statement-what-we-know,9,unsafe
https://www.news.com/state-department-meets-judges-on-biden-what-we-know,39,unsafe
https://www.news.com/key-takeaways-from-energy-efficiency-program-as-voters-weigh-in,42,brand_safe
https://www.news.com/explosion-prompts-evacuations-breaking,7,unsafe
https://www.news.com/cartel-prompts-evacuations-what-we-know,13,unsafe
https://www.news.com/un-announces-gaza-response-report-says,11,unsafe
https://www.news.com/inside-the-fentanyl-what-homeland-security-and-aid-workers-are-saying-key-takeaways,2,unsafe
https://www.news.com/deportation-prompts-evacuations-developing-story,4,unsafe
https://www.news.com/what-the-new-education-policy-debate-means-for-families-on-the-ground,9,brand_safe
https://www.news.com/officials-confirm-putin-in-state-department-statement-as-markets-react,46,unsafe
https://www.news.com/asylum-prompts-evacuations-on-the-ground,8,unsafe
https://www.news.com/israel-prompts-evacuations-as-pressure-mounts,13,unsafe
https://www.news.com/cdc-faces-sanctions-allegations-as-court-hears-arguments,27,unsafe
https://www.news.com/immigration-crackdown-prompts-evacuations-as-voters-weigh-in,34,unsafe
https://www.news.com/un-meets-health-officials-on-israel-key-takeaways,50,unsafe
https://www.news.com/riot-prompts-evacuations-as-storms-approach,12,unsafe
https://www.news.com/timeline-how-the-tornado-unfolded-as-voters-weigh-in,33,unsafe
https://www.news.com/what-we-know-about-the-putin-fact-check,14,unsafe
https://www.news.com/data-shows-trends-in-supreme-court-arguments-in-latest-update,41,brand_safe
https://www.news.com/officials-confirm-corruption-in-nasa-statement-as-storms-approach,48,unsafe
https://www.news.com/key-takeaways-from-infrastructure-bill-update-developing-story,47,brand_safe
https://www.news.com/officials-confirm-putin-in-eu-statement-amid-growing-concern,13,unsafe
https://www.news.com/what-we-know-about-the-tornado-breaking,31,unsafe
https://www.news.com/officials-confirm-deportation-in-fbi-statement-as-pressure-mounts,8,unsafe
https://www.news.com/cdc-faces-earthquake-allegations-as-court-hears-arguments,43,unsafe
https://www.news.com/live-updates-nasa-and-governors-in-curfew-live-coverage,27,unsafe
https://www.news.com/key-takeaways-from-consumer-protection-guidance-as-court-hears-arguments,50,brand_safe
https://www.news.com/eu-faces-fraud-allegations-full-timeline,3,unsafe
https://www.news.com/congress-faces-cease-fire-allegations-opinion,6,unsafe
https://www.news.com/homeland-security-announces-immigration-crackdown-response-key-takeaways,1,unsafe
https://www.news.com/state-department-faces-looting-allegations-breaking,38,unsafe
https://www.news.com/budget-panel-outlines-consumer-protection-guidance-as-markets-react,29,brand_safe
https://www.news.com/live-updates-nasa-and-military-leaders-in-biden-key-takeaways,8,unsafe
https://www.news.com/timeline-how-the-harris-unfolded-after-overnight,43,unsafe
https://www.news.com/court-schedules-arguments-on-jobs-numbers-release-as-voters-weigh-in,34,brand_safe
https://www.news.com/timeline-how-the-curfew-unfolded-as-officials-say,48,unsafe
https://www.news.com/live-updates-justice-department-and-judges-in-shooting-analysis,30,unsafe
https://www.news.com/homeland-security-announces-cartel-response-amid-growing-concern,42,unsafe
https://www.news.com/what-we-know-about-the-zelensky-developing-story,2,unsafe
https://www.news.com/justice-department-announces-trump-response-what-we-know,3,unsafe
https://www.news.com/officials-propose-privacy-standards-draft-what-we-know,13,brand_safe
https://www.news.com/fbi-announces-indictment-response-developing-story,30,unsafe
https://www.news.com/harris-prompts-evacuations-opinion,21,unsafe
https://www.news.com/explainer-the-disaster-preparedness-drill-and-how-it-works-photos-and-video,12,brand_safe
https://www.news.com/nasa-meets-judges-on-border-in-latest-update,28,unsafe
https://www.news.com/un-under-fraud-investigation-in-latest-update,18,unsafe
https://www.news.com/congress-faces-putin-allegations-as-court-hears-arguments,38,unsafe
https://www.news.com/state-department-under-wildfire-investigation-photos-and-video,34,unsafe
https://www.news.com/cdc-meets-aid-workers-on-curfew-as-pressure-mounts,48,unsafe
https://www.news.com/what-we-know-about-the-floods-photos-and-video,1,unsafe
https://www.news.com/justice-department-announces-looting-response-photos-and-video,44,unsafe
https://www.news.com/live-updates-state-department-and-health-officials-in-biden-as-voters-weigh-in,10,unsafe
https://www.news.com/live-updates-fbi-and-judges-in-deportation-report-says,14,unsafe
https://www.news.com/nasa-meets-military-leaders-on-russia-report-says,19,unsafe
https://www.news.com/eu-faces-deportation-allegations-fact-check,37,unsafe
https://www.news.com/timeline-how-the-wildfire-unfolded-fact-check,9,unsafe
https://www.news.com/drug-bust-prompts-evacuations-key-takeaways,20,unsafe
https://www.news.com/officials-confirm-bribery-in-white-house-statement-key-takeaways,22,unsafe
https://www.news.com/justice-department-announces-ukraine-response-as-storms-approach,50,unsafe
https://www.news.com/pentagon-faces-fraud-allegations-developing-story,35,unsafe
https://www.news.com/pentagon-under-hurricane-investigation-as-pressure-mounts,1,unsafe
https://www.news.com/officials-confirm-ukraine-in-state-department-statement-as-voters-weigh-in,36,unsafe
https://www.news.com/congress-under-indictment-investigation-analysis,2,unsafe
https://www.news.com/what-we-know-about-the-border-fact-check,31,unsafe
https://www.news.com/timeline-how-the-mass-protest-unfolded-after-overnight,7,unsafe
https://www.news.com/explainer-the-economic-outlook-report-and-how-it-works-report-says,17,brand_safe
https://www.news.com/what-we-know-about-the-trump-after-overnight,32,unsafe
https://www.news.com/officials-confirm-iran-in-cdc-statement-as-officials-say,13,unsafe
https://www.news.com/what-we-know-about-the-bribery-as-markets-react,1,unsafe
https://www.news.com/explainer-the-privacy-standards-draft-and-how-it-works-as-pressure-mounts,6,brand_safe
https://www.news.com/indictment-prompts-evacuations-in-latest-update,26,unsafe
https://www.news.com/inside-the-iran-what-un-and-experts-are-saying-photos-and-video,44,unsafe
https://www.news.com/pentagon-faces-zelensky-allegations-breaking,39,unsafe
https://www.news.com/key-takeaways-from-environmental-policy-review-as-storms-approach,8,brand_safe
https://www.news.com/state-department-under-riot-investigation-developing-story,13,unsafe
https://www.news.com/congress-announces-drug-bust-response-report-says,25,unsafe
https://www.news.com/un-under-iran-investigation-key-takeaways,6,unsafe
https://www.news.com/justice-department-meets-aid-workers-on-russia-analysis,2,unsafe
https://www.news.com/what-we-know-about-the-indictment-what-we-know,24,unsafe
https://www.news.com/officials-confirm-kidnapping-in-cdc-statement-on-the-ground,42,unsafe
https://www.news.com/inside-the-iran-what-cdc-and-military-leaders-are-saying-as-pressure-mounts,15,unsafe
https://www.news.com/eu-under-iran-investigation-as-pressure-mounts,12,unsafe
https://www.news.com/live-updates-justice-department-and-experts-in-drug-bust-amid-growing-concern,11,unsafe
https://www.news.com/un-under-spy-balloon-investigation-after-overnight,28,unsafe
https://www.news.com/congress-announces-iran-response-after-overnight,24,unsafe
https://www.news.com/cdc-faces-russia-allegations-as-markets-react,3,unsafe
https://www.news.com/inside-the-floods-what-cdc-and-experts-are-saying-live-coverage,3,unsafe
https://www.news.com/live-updates-nasa-and-governors-in-floods-breaking,1,unsafe
https://www.news.com/un-faces-south-china-sea-allegations-as-voters-weigh-in,25,unsafe
https://www.news.com/what-we-know-about-the-fentanyl-analysis,8,unsafe
https://www.news.com/live-updates-nasa-and-mayors-in-harris-on-the-ground,6,unsafe
https://www.news.com/eu-meets-governors-on-iran-after-overnight,26,unsafe
https://www.news.com/live-updates-state-department-and-governors-in-spy-balloon-key-takeaways,13,unsafe
https://www.news.com/live-updates-fbi-and-judges-in-lawsuit-key-takeaways,41,unsafe
https://www.news.com/officials-confirm-ukraine-in-nasa-statement-as-storms-approach,19,unsafe
https://www.news.com/eu-announces-hurricane-response-on-the-ground,2,unsafe
https://www.news.com/timeline-how-the-immigration-crackdown-unfolded-as-storms-approach,45,unsafe
https://www.news.com/eu-faces-riot-allegations-key-takeaways,4,unsafe
https://www.news.com/un-faces-lawsuit-allegations-as-markets-react,26,unsafe
